,bathrooms,bedrooms,has_photo,price,square_feet,address,cityname,state,latitude,longitude,source,time,AC,Alarm,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Doorman,Elevator,Fireplace,Garbage Disposal,Gated,Golf,Gym,Hot Tub,Internet Access,Luxury,Parking,Patio/Deck,Playground,Pool,Refrigerator,Storage,TV,Tennis,View,Washer Dryer,Wood Floors,noamenities,Cats,"Cats,Dogs",Dogs,petsunknown
7321,2.0,2.0,1,1800,1076,addressunknown,Suwanee,GA,34.0648,-84.0849,RentDigs.com,1568770678,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7322,2.0,2.0,1,1800,1076,addressunknown,Suwanee,GA,34.0648,-84.0849,RentDigs.com,1568770281,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7323,1.0,1.0,1,1300,1076,18 Stoneledge Dr,Troy,NY,42.7509,-73.6189,RentLingo,1577360004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7324,2.0,2.0,1,600,1076,addressunknown,Alexandria,LA,31.2654,-92.4142,RentDigs.com,1568745368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7325,2.0,2.0,1,1910,1077,addressunknown,Odenton,MD,39.0747,-76.7017,RentDigs.com,1568778768,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7326,2.0,2.0,1,1835,1077,addressunknown,Odenton,MD,39.0747,-76.7017,RentDigs.com,1568778785,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7327,2.0,2.0,1,1740,1077,1006 Beachgrass Way,Kill Devil Hills,NC,36.0217,-75.6807,RentLingo,1577360313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7328,2.0,2.0,1,1225,1077,3591 Kernan Boulevard S Unit 304,Jacksonville,FL,30.2989,-81.6324,RentLingo,1577359984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7329,2.0,2.0,1,1100,1077,2001 S Main St,Bountiful,UT,40.8717,-111.8905,RentLingo,1577360415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7330,1.0,2.0,1,1050,1077,addressunknown,Morrisville,NC,35.8269,-78.8335,RentDigs.com,1568764609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7331,1.0,1.0,1,745,1078,2970 Mossy Oak Cir,Green Bay,WI,44.5099,-88.0178,RentLingo,1577015605,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
7332,1.0,2.0,1,2470,1079,addressunknown,Lynnwood,WA,47.8616,-122.2729,RentDigs.com,1568782110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7333,1.5,3.0,1,2625,1080,111 W 7th St,Los Angeles,CA,34.0372,-118.2972,RentLingo,1577359577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7334,2.0,2.0,1,2340,1080,1529 Barton Springs Road,Austin,TX,30.3054,-97.7497,RentLingo,1577359458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7335,1.5,3.0,1,1595,1080,7114 NE 144th Ave,Vancouver,WA,45.6558,-122.5888,RentLingo,1577360021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7337,1.0,2.0,1,1235,1080,870 Vine St,Chattanooga,TN,35.0462,-85.2352,RentLingo,1577360013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7338,2.0,2.0,1,1189,1080,addressunknown,Micro,NC,35.5626,-78.2042,RentDigs.com,1568765862,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1
7339,2.0,2.0,1,1139,1080,addressunknown,Morrisville,NC,35.823,-78.6438,RentDigs.com,1568765960,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
7340,2.0,2.0,1,1111,1080,addressunknown,Euless,TX,32.8255,-97.1039,RentDigs.com,1568779263,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
7341,2.0,2.0,1,1081,1080,addressunknown,Greensboro,NC,36.0127,-79.87,RentDigs.com,1568752957,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
7342,2.0,2.0,1,995,1080,4611-102 Timbermill CT,Raleigh,NC,35.823,-78.6438,RentLingo,1577359280,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
7343,1.0,2.0,1,985,1080,3000 S 72nd St,Lincoln,NE,40.8062,-96.6778,RentLingo,1577358926,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0
7344,2.0,3.0,1,925,1080,1540 Golden Valley Lane/1800-1820 16th St NW,Minot,ND,48.2469,-101.3017,RentLingo,1577359921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7345,2.0,2.0,1,2120,1081,addressunknown,Thornton,CO,39.9288,-104.9456,RentDigs.com,1568756790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7346,2.5,2.0,1,2200,1082,8123-8137 Cascio CT,Lemon Grove,CA,32.7331,-117.0332,RentLingo,1577359988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7347,2.0,2.0,1,1764,1082,addressunknown,Mount Laurel,NJ,39.9478,-74.9117,RentDigs.com,1568775685,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7348,2.0,2.0,1,1395,1082,addressunknown,Arlington,TX,32.6924,-97.1324,RentDigs.com,1568774309,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7349,2.0,2.0,1,1255,1082,addressunknown,Frederick,MD,39.4944,-77.4535,RealRentals,1577305308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7350,1.0,1.0,1,2600,1083,1645 Vine St Unit 301,Los Angeles,CA,34.1013,-118.3271,RentLingo,1577359413,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7352,2.0,2.0,1,1813,1084,addressunknown,Elkridge,MD,39.2031,-76.7531,RentDigs.com,1568776404,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7353,1.0,1.0,1,1759,1084,addressunknown,College Park,MD,38.9986,-76.9273,RentDigs.com,1568751865,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7354,2.0,2.0,1,1672,1084,addressunknown,Grapevine,TX,32.9314,-97.0956,RentDigs.com,1568780173,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7355,2.0,2.0,1,1515,1084,addressunknown,Mansfield,TX,32.5807,-97.138,RentDigs.com,1568781738,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7356,2.0,2.0,1,1500,1084,addressunknown,Mansfield,TX,32.5807,-97.138,RentDigs.com,1568781285,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7357,2.0,2.0,1,1495,1084,512 Tremont Avenue,Bellingham,WA,48.7871,-122.4437,RentLingo,1577360116,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
7358,2.0,2.0,1,1414,1084,13510 North Creek Dr,Mill Creek,WA,47.8441,-122.1991,RentLingo,1577015279,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
7359,2.0,2.0,1,1893,1085,addressunknown,Dallas,TX,32.8123,-96.8146,RentDigs.com,1568751460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7360,2.0,2.0,1,1814,1085,addressunknown,Hyattsville,MD,38.9645,-76.9637,RentDigs.com,1568756476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7361,2.0,2.0,1,1655,1085,addressunknown,Silver Spring,MD,39.0829,-77.0612,RentDigs.com,1568769563,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
7362,2.0,2.0,1,1390,1085,4170 Green Clover Dr,Hilliard,OH,40.0329,-83.1377,RentLingo,1576667414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7363,2.0,2.0,1,1290,1085,addressunknown,Frederick,MD,39.4944,-77.4535,RealRentals,1577305307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7364,2.0,2.0,1,1100,1085,1300 G St #302 E,Lincoln,NE,40.8062,-96.6778,RentLingo,1577360198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7365,2.0,2.0,1,963,1085,addressunknown,Mebane,NC,36.0913,-79.2861,RentDigs.com,1568750899,1,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
7366,1.0,2.0,1,695,1085,2252 Sagamore Parkway,West Lafayette,IN,40.4969,-86.9659,RentLingo,1577358837,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7367,2.0,2.0,1,2045,1086,2621 Lyndale Avenue,Minneapolis,MN,44.9855,-93.3023,RentLingo,1577358704,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0
7368,2.0,2.0,1,1501,1086,3788 Timber Trail,Liverpool,NY,43.1318,-76.2098,RentLingo,1577358397,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7369,2.0,2.0,1,1356,1086,addressunknown,North Royalton,OH,41.3138,-81.7454,RentDigs.com,1568755379,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
7370,2.0,2.0,1,1658,1087,addressunknown,Riverton,NJ,40.0083,-75.0101,RentDigs.com,1568776444,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7371,2.0,2.0,1,1638,1087,addressunknown,Riverton,NJ,40.0083,-75.0101,RentDigs.com,1568776467,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7372,2.0,2.0,1,1575,1087,addressunknown,Fallston,MD,39.5255,-76.4321,RentDigs.com,1568774941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7373,2.0,2.0,1,1550,1087,1111 Stadium Dr,Fayetteville,AR,36.0785,-94.1531,RentLingo,1577359036,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7374,1.0,2.0,1,1206,1087,1343 Gentry Avenue N,Oakdale,MN,45.0073,-92.9641,RentLingo,1577016870,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7375,2.0,2.0,1,838,1087,addressunknown,Edmond,OK,35.6982,-97.4325,RentDigs.com,1568777508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7377,1.5,2.0,1,2425,1088,4107 Yankee Drive,Agoura Hills,CA,34.1452,-118.7586,RentLingo,1577360166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7378,2.0,2.0,1,2005,1088,addressunknown,Dallas,TX,32.8302,-96.7724,RentDigs.com,1568747080,1,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
7379,1.0,2.0,1,1650,1088,427 Pershing Avenue Market Lofts,Davenport,IA,41.5486,-90.5922,RentLingo,1576667660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7380,2.0,2.0,1,1638,1088,addressunknown,Colorado Springs,CO,39.0459,-104.8179,RentDigs.com,1568774313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7381,1.0,2.0,1,725,1088,2803 N Elgin Avenue,Tulsa,OK,36.116,-95.9281,RentLingo,1577359174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7382,2.0,2.0,1,675,1088,3836 Hwy 82 W,Leland,MS,33.4102,-90.8945,RentLingo,1577359482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7383,1.0,3.0,1,1945,1089,10027 SE Harold St,Portland,OR,45.5091,-122.6449,RentLingo,1577359903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7384,2.0,2.0,1,1935,1089,addressunknown,Hartford,CT,41.7566,-72.689,RentDigs.com,1568778981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
7385,2.0,2.0,1,2320,1090,addressunknown,Denver,CO,39.7673,-105.0151,RentDigs.com,1568744927,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7386,1.0,1.0,1,2300,1090,addressunknown,New Rochelle,NY,40.918,-73.7837,RentLingo,1575976935,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7387,2.0,2.0,1,2119,1090,addressunknown,Issaquah,WA,47.5582,-122.0044,RentDigs.com,1568772532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7388,2.0,2.0,1,1879,1090,10455 Burnet,Austin,TX,30.3054,-97.7497,RentLingo,1577016685,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
7389,1.0,2.0,1,1100,1090,addressunknown,Decatur,GA,33.7709,-84.2931,RentDigs.com,1568771225,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
7390,2.0,2.0,1,2219,1091,addressunknown,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,1568766046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1
7391,1.0,2.0,1,1345,1091,130 South 900 East,Salt Lake City,UT,40.7061,-111.9048,RentLingo,1577360294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7392,2.0,2.0,1,1195,1091,addressunknown,Cincinnati,OH,39.1912,-84.4615,RentDigs.com,1568767181,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
7393,1.0,2.0,1,1650,1092,13040 SW 17th St,Beaverton,OR,45.4851,-122.8349,RentLingo,1575978128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7394,1.5,3.0,1,975,1092,908 8th SW St,Altoona,IA,41.6475,-93.4713,GoSection8,1577226702,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7395,2.0,2.0,1,875,1092,1315/1325 35th Ave SE,Minot,ND,48.2469,-101.3017,RentLingo,1577359647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7396,1.5,3.0,1,795,1092,3611/3613 13th Ave N,Grand Forks,ND,47.9179,-97.0658,RentLingo,1577359741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7397,2.0,2.0,1,2240,1093,11101 123rd Ln Northeast,Kirkland,WA,47.7046,-122.1989,RentLingo,1577358500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7398,2.0,2.0,1,2047,1093,addressunknown,Cliffwood,NJ,40.4367,-74.2268,RentDigs.com,1568766360,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7399,2.0,2.0,1,2047,1093,addressunknown,Cliffwood,NJ,40.4367,-74.2268,RentDigs.com,1568766280,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7400,2.0,2.0,1,1694,1093,addressunknown,Denver,CO,39.8502,-104.9699,RentDigs.com,1568751934,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
7401,2.0,2.0,1,1131,1093,addressunknown,Cumming,GA,34.2027,-84.0733,RentDigs.com,1568774503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7402,1.5,2.0,1,800,1093,3901 Campbellton Road,Atlanta,GA,33.7848,-84.3922,RentLingo,1577360314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7404,2.0,2.0,1,2220,1094,addressunknown,Hanover,MD,39.1649,-76.7156,RealRentals,1577305187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7405,2.0,2.0,1,2150,1094,addressunknown,Hanover,MD,39.1649,-76.7156,RealRentals,1577305308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7406,2.0,2.0,1,1319,1094,addressunknown,Morrisville,NC,35.823,-78.6438,RentDigs.com,1568767106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
7407,2.0,2.0,1,1025,1094,addressunknown,Clairton,PA,40.297,-79.9152,RentDigs.com,1568776870,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7408,1.0,2.0,1,650,1094,902 8th Avenue S,Wahpeton,ND,46.2709,-96.6093,RentLingo,1577360133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7409,2.0,2.0,1,1645,1095,addressunknown,Fallston,MD,39.5255,-76.4321,RentDigs.com,1568774971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7410,2.0,2.0,1,1473,1095,addressunknown,Raleigh,NC,36.0249,-78.4646,RentDigs.com,1568769246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
7411,1.5,2.0,1,1217,1095,addressunknown,Arlington,TX,32.7192,-97.1513,RentDigs.com,1568773618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
7412,2.0,2.0,1,1095,1095,911 North 5th St,Grand Forks,ND,47.9179,-97.0658,RentLingo,1577360029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7413,2.0,2.0,1,1040,1095,addressunknown,Greensboro,NC,36.0703,-79.7719,RentDigs.com,1568753985,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7414,2.0,2.0,1,975,1095,805 Horicon St,Horicon,WI,43.4498,-88.6305,RentLingo,1577358469,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7415,2.0,2.0,1,1450,1096,3437 NW 44 St 205,Oakland Park,FL,26.1634,-80.1467,RentLingo,1576667803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7416,2.0,2.0,1,1225,1096,addressunknown,Renton,WA,47.4608,-122.2095,RentDigs.com,1568779412,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0
7417,2.0,2.0,1,1225,1096,addressunknown,Kent,WA,47.3866,-122.2109,RentDigs.com,1568772925,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7418,2.0,2.0,1,1135,1096,addressunknown,Cincinnati,OH,39.05,-84.3439,RentDigs.com,1568770820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
7420,2.0,2.0,1,2183,1097,addressunknown,Bedford,NH,42.9442,-71.5194,RentDigs.com,1568772621,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7421,2.0,3.0,1,2150,1097,addressunknown,Sammamish,WA,47.5892,-122.0343,RentDigs.com,1568781880,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
7422,2.0,3.0,1,2075,1097,addressunknown,Sammamish,WA,47.5892,-122.0343,RentDigs.com,1568781840,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
7423,2.0,2.0,1,1619,1097,addressunknown,Colorado Springs,CO,38.8862,-104.7389,RentDigs.com,1568772308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
7424,2.0,2.0,1,1480,1097,addressunknown,Cary,NC,35.7695,-78.7966,RentDigs.com,1568757269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7425,1.5,1.0,1,1061,1097,addressunknown,Cumming,GA,34.2027,-84.0733,RentDigs.com,1568774665,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1
7426,2.0,2.0,1,1850,1098,addressunknown,Odenton,MD,39.0747,-76.7017,RentDigs.com,1568778691,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7427,2.0,2.0,1,1840,1098,addressunknown,Odenton,MD,39.0747,-76.7017,RentDigs.com,1568779026,1,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0
7428,1.0,3.0,1,1648,1098,5201 09 S Greenwood Avenue,Chicago,IL,41.8625,-87.6825,RentLingo,1577015709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7429,1.0,1.0,1,1600,1098,21309 E 50th Avenue,Denver,CO,39.7789,-104.7545,RentDigs.com,1577185741,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
7430,1.5,2.0,1,1499,1098,addressunknown,Laurel,MD,39.0947,-76.8189,RentDigs.com,1568751277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7431,2.5,2.0,1,1194,1098,addressunknown,Cary,NC,35.7585,-78.7783,RentDigs.com,1568756339,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7432,2.5,2.0,1,1184,1098,addressunknown,Cary,NC,35.7585,-78.7783,RentDigs.com,1568756184,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
7433,2.0,3.0,1,874,1098,addressunknown,Mebane,NC,36.0913,-79.2861,RentDigs.com,1568750661,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7435,2.0,2.0,1,1320,1099,1981 Randolph Place,Winchester,VA,39.179,-78.1591,RentLingo,1577358828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
7449,2.0,2.0,1,2799,1100,111 108th Ave North East Unit A501,Bellevue,WA,47.5988,-122.1507,RentLingo,1577359418,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7450,1.0,1.0,1,2700,1100,1127-1135.5 N Vista St,West Hollywood,CA,34.0948,-118.3699,RentLingo,1577017118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
